Label,ID,Branch spot ID,Spot N links outgoing,Spot N links total,Spot N links incoming,Spot center intensity,Spot ellipsoid aspect ratios short/middle,Spot ellipsoid aspect ratios short/long,Spot ellipsoid aspect ratios middle/long,Spot ellipsoid properties short semi-axis,Spot ellipsoid properties middle semi-axis,Spot ellipsoid properties long semi-axes,Spot ellipsoid volume,frame,Spot intensity mean,Spot intensity std,Spot intensity min,Spot intensity max,Spot intensity median,Spot intensity sum,Spot position X,Spot position Y,Spot position Z,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,N outgoing links,Spot N links,N incoming links,Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,X,Y,Z,Mean ch1, , ,
,,,,,,(Counts),,,,(pixel),(pixel),(pixel),,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(pixel),(pixel),(pixel),(Counts),(pixel),,
1825,1825,48,1,2,1,959.6286573,0.902487005,0.563899254,0.624828115,5.217436827,5.781176679,9.252427254,1169.008664,18,876.286119,189.3370619,392,1338,866,309329,136.749,19.597,83.4035,876.286119,6.534961603,48,31
1826,1826,49,1,2,1,602.6921072,0.969191332,0.603103401,0.62227486,4.242850986,4.377722794,7.035030777,547.3443607,18,501.4958678,156.515501,257,878,507,60681,149.372,18.8453,94.277,501.4958678,5.074469886,49,31
1827,1827,50,1,2,1,944.9693456,0.756341584,0.355323545,0.469792422,4.632453536,6.124816663,13.03728279,1549.458185,18,862.3814898,204.1943142,286,1572,842,382035,144.267,35.4922,77.04,862.3814898,7.178445658,50,35
1828,1828,51,1,2,1,1180.525138,0.954989567,0.37793149,0.395744104,4.24285031,4.442823732,11.22650645,886.4414029,18,989.3624454,204.9434124,561,1579,957,226564,6.81915,98.0942,60.82,989.3624454,5.959188745,51,24
1829,1829,52,1,2,1,1263.189838,0.764343965,0.333333178,0.436103631,4.404917152,5.763003768,13.2147576,1405.188084,18,1088.902743,286.2563938,452,1930,1068,436650,77.5236,88.2728,54.4485,1088.902743,6.948354212,52,31
1830,1830,53,1,2,1,1019.38345,0.76430696,0.376294009,0.492333615,4.24285414,5.551243626,11.2753699,1112.417461,18,928.4850498,278.7344566,447,2001,885,279474,68.3298,97.1041,55.8775,928.4850498,6.427761133,53,28
1831,1831,106,0,1,1,668.849374,1,0.421962528,0.421962528,4.24285621,4.24285621,10.05505449,758.2102749,18,556.6621622,151.3216403,309,979,524,82386,52.2152,99.5717,57.4155,556.6621622,5.656750432,54,43
1832,1832,55,1,2,1,923.3037471,0.578166438,0.382054759,0.66080411,4.242851704,7.338460737,11.10534971,1448.383858,18,845.8543689,171.5816594,471,1300,844,348492,38.6969,82.5874,51.002,845.8543689,7.018834825,55,31
1833,1833,56,1,2,1,1235.516246,0.770549716,0.333333557,0.432591888,4.448065666,5.772587508,13.34418806,1435.233222,18,1110.893462,194.9167566,535,1655,1120,458799,20.5446,71.1072,71.843,1110.893462,6.997527648,56,31
1834,1834,57,1,2,1,1181.615875,0.697197951,0.33333339,0.478104375,4.355914112,6.247743712,13.0677401,1489.675282,18,1045.246512,213.5075149,540,1796,1049,449456,31.1678,60.5696,56.6345,1045.246512,7.084909941,57,33
1835,1835,58,1,2,1,1174.269039,0.776255852,0.38350084,0.494039225,4.32175729,5.56743924,11.26922511,1135.791261,18,1040.186589,217.3277099,512,1550,1040,356784,25.7727,94.6943,55.0845,1040.186589,6.472468883,58,27
1836,1836,59,1,2,1,862.8114534,1,0.397614526,0.397614526,4.242853376,4.242853376,10.67077056,804.6378141,18,739.7918782,152.7050055,415,1173,731,145739,38.7518,98.5643,60.1565,739.7918782,5.769930868,59,25
1837,1837,60,1,2,1,1307.048335,0.865349813,0.333333495,0.385200863,4.570933041,5.282179496,13.71279248,1386.859697,18,1105.788945,281.6115474,481,1924,1114,440104,4.42365,70.4235,60.161,1105.788945,6.918011921,60,31
1838,1838,61,1,2,1,1053.345128,1,0.333333432,0.333333432,4.714044286,4.714044286,14.14212868,1316.408598,18,953.4497041,192.816695,469,1578,967,322266,2.56138,85.1529,62.323,953.4497041,6.798827676,61,32
1839,1839,62,1,2,1,1003.569191,0.8064039,0.523618028,0.649324772,5.360849873,6.647847154,10.23809262,1528.348287,18,897.515625,165.8461046,460,1355,893,402087,18.7674,84.481,49.25595,897.515625,7.145696642,62,31
1840,1840,63,1,2,1,567.1426817,0.719355495,0.596879396,0.829741901,8.441159255,11.73433625,14.1421522,5867.657271,18,528.0705502,75.94582927,311,890,528,815869,84.3344,10.382,99.1275,528.0705502,11.18901982,63,38
1841,1841,108,1,2,1,603.694976,0.716370269,0.675092302,0.942379005,9.547236787,13.3272376,14.14212066,7537.389906,18,561.4700722,87.26529186,338,840,558,1088129,103.431,87.688,114.2865,561.4700722,12.16309571,68,43
1842,1842,76,1,2,1,556.711739,0.820472446,0.427480057,0.521016957,5.748734485,7.00661492,13.44795948,2268.953007,18,532.5229983,52.8702843,377,678,532,312591,4.21478,94.3749,112.7975,532.5229983,8.151651992,76,29
1843,1843,83,1,2,1,585.792272,0.945336767,0.945336767,1,13.36908158,14.14213648,14.14213648,11200.05696,18,571.0713262,71.48080503,354,830,574,1593289,32.3752,11.8714,100.5515,571.0713262,13.87960822,83,32
1844,1844,84,1,2,1,550.0471035,0.680130728,0.627835199,0.923109593,8.878939708,13.05475455,14.14215023,6866.475478,18,523.6245847,56.74441639,367,750,520,945666,37.2094,87.5595,102.0095,523.6245847,11.79093978,84,32
1845,1845,117,1,2,1,649.8624383,0.823941155,0.585411869,0.710502037,7.785011414,9.448504143,13.29834912,4097.402718,18,607.9040452,62.56749435,436,808,609,646202,6.36266,41.1277,110.3075,607.9040452,9.926740768,89,47
1846,1846,91,1,2,1,551.6583138,0.667516847,0.610534135,0.914634796,8.634268743,12.93490761,14.1421556,6615.963698,18,521.8709487,78.81283334,263,809,523,885615,98.752,27.0899,108.029,521.8709487,11.64576891,91,31
1847,1847,92,1,2,1,515.9399589,0.942630807,0.942630807,1,13.33080825,14.14213088,14.14213088,11167.98432,18,516.3493805,62.98731313,310,757,514,1458687,61.5451,33.5322,99.2385,516.3493805,13.86634694,92,32
1848,1848,119,1,2,1,542.4868318,0.69002881,0.548231825,0.794505703,4.242852842,6.148805352,7.739158234,845.7286632,18,521.5097087,47.03353659,389,665,520,107431,2.02772,85.4517,138.045,521.5097087,5.866523484,93,43
1849,1849,102,1,2,1,576.4222666,0.928167999,0.759563273,0.818346759,9.306850049,10.027118,12.25289633,4789.676821,18,556.0257261,69.20436658,324,768,557,670011,137.184,66.8768,135.431,556.0257261,10.45697012,72,47
1850,1850,121,1,2,1,598.8031896,0.862958051,0.600396242,0.695742095,7.396446924,8.571038784,12.31927584,3271.375481,18,550.0815642,72.31364266,347,780,552,492323,88.9093,42.3766,106.284,550.0815642,9.209030861,86,38
1851,1851,5,1,2,1,1193.117315,0.811513145,0.355990996,0.438675575,4.242852467,5.228322539,11.91842637,1107.45944,18,1038.214521,257.5678079,434,1906,1014,314579,109.74,97.5729,72.408,1038.214521,6.418197446,5,26
1852,1852,43,1,2,1,870.067574,0.811420089,0.40748399,0.502186223,4.251175691,5.239179737,10.43274287,973.3285546,18,841.8281787,188.6481619,413,1536,837,244972,144.432,4.45548,87.7305,841.8281787,6.147855035,43,39
1853,1853,101,1,2,1,559.6833161,0.846917308,0.846915781,0.999998197,11.97719767,14.14210993,14.14213543,10033.97528,18,542.9734686,98.91397037,287,919,536,1391641,128.945,15.3729,125.7885,542.9734686,13.38016511,79,65
1854,1854,107,1,2,1,1149.976581,0.789215482,0.366834114,0.464808563,4.242851821,5.376037237,11.5661321,1105.088069,18,1000.932099,199.6814685,556,1429,1009,324302,54.6483,89.2969,55.674,1000.932099,6.413613139,54,43
1855,1855,112,1,2,1,574.424758,0.710125297,0.61022844,0.859325027,8.629935272,12.15269377,14.14213875,6212.748828,18,552.8048327,58.80075282,368,764,555,892227,108.175,44.3404,114.9015,552.8048327,11.40420623,87,51
1856,1856,95,1,2,1,748.2825898,0.957636417,0.434566724,0.453790933,4.242859573,4.430553702,9.763424907,768.7895346,18,614.1666667,186.5067087,265,991,618,106865,149.068,49.1899,91.0335,614.1666667,5.682938434,18,60
1857,1857,124,1,2,1,851.3437819,0.952519997,0.851766484,0.894224254,12.04579398,12.64623736,14.14213192,9024.024241,18,797.1805247,141.0232192,451,1318,788,1792859,74.1771,70.0009,132.137,797.1805247,12.91528165,90,55
1858,1858,75,1,2,1,623.0897259,0.758651051,0.584480387,0.770420585,5.612305994,7.397743651,9.602214415,1669.93908,18,574.8665158,86.36022648,385,842,566,254091,101.831,5.90337,134.8255,574.8665158,7.359878976,75,31
1859,1859,103,1,2,1,599.8655356,0.724445956,0.703176993,0.970641063,9.944431373,13.72694718,14.14214554,8086.448575,18,570.0366265,69.98131455,372,774,571,1182826,112.3,67.7703,120.033,570.0366265,12.45154015,72,47
1860,1860,77,1,2,1,593.1928709,0.380990541,0.360710734,0.94677084,4.732837307,12.42245357,13.12086627,3231.320801,18,537.2642948,58.51127016,299,764,534,422827,20.0824,97.4481,103.299,537.2642948,9.171291326,77,24
1861,1861,113,1,2,1,865.7479471,0.896835269,0.517488214,0.577015905,4.802439017,5.354873056,9.280286745,999.6800913,18,805.6315789,120.9931501,537,1261,785,244912,99.3855,53.3629,138.564,805.6315789,6.20284332,87,51
1862,1862,116,1,2,1,542.1032418,0.931620835,0.500995554,0.537767658,6.553049474,7.034030615,13.08005514,2525.491349,18,509.9748892,56.69925556,378,665,501,345253,40.8418,45.8392,137.827,509.9748892,8.447971213,38,62
1863,1863,118,1,2,1,595.5155579,0.887084843,0.728011956,0.820679062,7.844486405,8.842994519,10.77521644,3130.966945,18,567.2870813,52.68299843,429,726,569,474252,6.22265,24.1728,111.129,567.2870813,9.075348078,89,47
1864,1864,66,1,2,1,693.7258763,0.843795988,0.44075798,0.522351359,4.870224668,5.771803539,11.04965737,1301.061893,18,618.3577023,71.57590331,453,818,610,236831,59.0661,90.5882,129.7165,618.3577023,6.77230407,66,22
1865,1865,109,1,2,1,609.3095487,0.688441504,0.471451729,0.68481015,4.535515214,6.588090912,9.620317267,1204.1046,18,580.7543353,57.028295,401,764,585,200941,89.3358,73.0078,107.2225,580.7543353,6.599715313,68,43
1866,1866,82,1,2,1,598.186451,0.816604245,0.522533699,0.639886091,5.74112056,7.030480914,10.98708193,1857.602013,18,560.9099617,49.09215683,407,744,560,292795,21.3303,30.3558,103.5095,560.9099617,7.625845834,82,31
1867,1867,120,1,2,1,564.7344993,0.696158828,0.674731187,0.969220184,9.542136751,13.70683868,14.14213087,7747.942677,18,543.4547368,73.34695805,351,746,537,1032564,8.1613,76.6317,109.927,543.4547368,12.27531362,93,43
1868,1868,122,1,2,1,581.274945,0.708308358,0.497200627,0.701955048,7.031476716,9.927140685,14.14213163,4134.987529,18,566.812069,57.10994068,370,726,569,657502,66.8184,73.1598,104.308,566.812069,9.957000561,86,38
1869,1869,126,1,2,1,683.2485761,0.655350404,0.500974266,0.764437259,4.655648968,7.104060573,9.29318985,1287.479439,18,644.1876676,56.42058038,442,808,642,240282,3.66089,5.37865,114.9395,644.1876676,6.74865506,64,50
1870,1870,88,1,2,1,617.4370966,0.975470634,0.47189123,0.483757495,4.242854563,4.349546172,8.991170613,695.0354221,18,585.7988827,54.05047369,460,716,588,104858,1.69213,55.8867,113.3265,585.7988827,5.495064272,88,31
1871,1871,85,0,1,1,451.802912,0.700152127,0.583315031,0.833126129,4.24285257,6.059900995,7.273689766,783.369851,18,415.2547529,60.01055669,252,570,420,109212,91.1478,91.7211,88.8355,415.2547529,5.718639872,85,19
1872,1872,130,1,1,0,501.0799962,0.999999359,0.740650767,0.740651242,4.242849704,4.242852425,5.728542913,431.964796,18,457.3870968,65.25630639,332,625,453,56716,147.565,21.978,139.575,457.3870968,4.689428462,96,2
1873,1873,125,1,2,1,570.5240655,0.665756839,0.536842003,0.806363482,5.748767643,8.634935917,10.70849079,2226.643816,18,536.7735247,54.53532783,390,700,533,336557,71.5405,87.9661,107.6835,536.7735247,8.100665773,90,55
1874,1874,105,1,2,1,630.6881393,0.494042193,0.489935979,0.991688537,6.403866443,12.96218528,13.07082295,4544.771283,18,580.9135593,65.36440025,383,827,579,685478,132.492,48.0432,129.9545,580.9135593,10.27561461,78,42
1875,1875,73,1,2,1,589.2589045,0.53020429,0.517551772,0.976136522,7.3192834,13.80464763,14.14212799,5985.45626,18,568.1578608,74.30211008,317,863,570,881781,127.594,87.3559,124.0585,568.1578608,11.26340112,73,31
1876,1876,127,1,2,1,820.5790257,0.614794302,0.49358359,0.802843469,4.560089119,7.417259894,9.23873729,1308.93492,18,737.0935673,93.12475481,552,1016,729,252086,6.06312,3.32583,134.5455,737.0935673,6.785936867,64,50
1877,1877,111,1,2,1,600.5853918,0.691113027,0.647449304,0.936821155,4.24285123,6.139156789,6.553179076,715.0018646,18,566.0172414,56.11074127,434,707,561,131316,130.982,37.4705,136.6325,566.0172414,5.547187619,81,30
1878,1878,0,1,2,1,1417.824349,1,0.333333417,0.333333417,4.486243993,4.486243993,13.45872861,1134.640875,19,1238.69419,298.2635606,725,2259,1179,405053,63.9543,75.9065,58.4515,1238.69419,6.470282931,0,31
1879,1879,1,1,2,1,781.7893173,1,0.485855965,0.485855965,4.242853855,4.242853855,8.732740076,658.4992563,19,630.4366197,244.4824455,234,1358,608,89522,114.7,0.552127,69.0235,630.4366197,5.397039043,1,31
1880,1880,2,1,2,1,1096.393127,0.786432741,0.333332934,0.423854345,4.58198815,5.826293735,13.74598093,1537.130302,19,1000.142857,199.6274194,440,1602,999,434062,38.8253,15.7404,55.8715,1000.142857,7.159357098,2,31
1881,1881,3,1,2,1,1101.202744,0.712437546,0.44169893,0.619982667,4.719471812,6.624400744,10.68481604,1399.251086,19,964.6439024,218.8630547,464,1797,956,395504,81.1724,29.6137,57.3625,964.6439024,6.938554668,3,31
1882,1882,4,1,2,1,1167.191389,0.673904551,0.333333894,0.49463072,4.330878146,6.426545331,12.9926126,1514.741899,19,1030.483333,277.7661612,316,2192,1038,432803,140.156,96.6163,74.163,1030.483333,7.124428131,4,25
1883,1883,6,1,2,1,1120.547716,0.830464039,0.379953344,0.457519322,4.24285086,5.109012145,11.16676805,1013.936614,19,965.8910506,218.0900308,399,1620,966,248234,124.615,98.1156,62.8515,965.8910506,6.232190675,6,24
1884,1884,7,1,2,1,1183.954984,0.763125254,0.405052078,0.530780597,4.57096642,5.989798396,11.28488575,1294.213757,19,1019.751323,231.9455519,459,1704,1013,385466,40.3931,46.1557,61.9105,1019.751323,6.760401158,7,31
1885,1885,8,1,2,1,1365.636168,0.83878836,0.544053866,0.648618761,4.942228941,5.892104825,9.084080174,1108.059016,19,1128.379104,270.6287249,533,1818,1109,378007,100.451,19.2314,66.008,1128.379104,6.419355504,8,31
1886,1886,9,1,2,1,1323.029359,0.816316441,0.372380027,0.456171171,4.242852864,5.197558999,11.39387873,1052.489086,19,1120.84106,267.5027517,477,2045,1085,338494,26.9037,3.20259,59.004,1120.84106,6.310198154,9,34
1887,1887,10,1,2,1,1082.235243,0.767197073,0.338639832,0.441398754,4.242853113,5.530330161,12.52910234,1231.45238,19,980.4162011,221.1518293,518,1603,984,350989,21.6905,22.2701,60.7705,980.4162011,6.649306277,10,31
1888,1888,11,1,2,1,1170.491383,0.856566428,0.367450794,0.428981083,4.723818146,5.514829897,12.85564823,1402.839161,19,1040.715663,207.2972058,539,1703,1034,431897,6.634,32.049,62.77,1040.715663,6.944480411,11,40
1889,1889,12,1,2,1,1131.448491,0.897904299,0.333333453,0.371234945,4.504706449,5.01691155,13.51411448,1279.319862,19,1001.435754,190.1814998,498,1554,1010,358514,3.55163,12.3412,66.534,1001.435754,6.734367995,12,31
1890,1890,13,1,2,1,885.4620806,1,0.361942649,0.361942649,4.24285412,4.24285412,11.72244867,883.9407365,19,739.9897959,220.1975567,312,1183,713,145038,12.0074,0.893432,68.458,739.9897959,5.95357981,13,38
1891,1891,14,1,2,1,1109.759912,0.932498164,0.454111223,0.486983504,5.1328073,5.504361829,11.3029739,1337.652386,19,982.7028424,232.6890608,478,1664,992,380306,25.0042,39.3098,57.562,982.7028424,6.835205136,14,31
1892,1892,15,1,2,1,1151.737381,0.630097462,0.351670381,0.558120612,4.242854765,6.733648396,12.06486242,1443.841714,19,997.7535885,261.736452,471,1882,963,417061,126.815,80.4644,72.789,997.7535885,7.0114901,15,31
1893,1893,16,1,2,1,1175.158261,0.626713684,0.361705935,0.577147019,4.242854015,6.770003784,11.73011999,1411.360845,19,1063.213592,215.133214,536,1605,1081,438044,114.231,80.6187,62.9575,1063.213592,6.958513676,16,31
1894,1894,96,1,2,1,1134.710759,0.691463528,0.34469807,0.498505064,4.242857459,6.136053875,12.3089098,1342.319207,19,963,261.8585049,386,1713,941,375570,142.897,82.8081,76.426,963,6.843144831,17,50
1895,1895,94,1,2,1,894.0039466,0.869217189,0.449022502,0.516582631,4.242852419,4.881233911,9.449086394,819.7208366,19,812.872807,195.9119342,349,1512,831,185335,147.491,64.1806,92.324,812.872807,5.805760573,18,60
1896,1896,19,1,2,1,1291.523152,0.866297968,0.526267504,0.607490175,4.942916865,5.70579298,9.39240372,1109.595477,19,1087.961765,242.4697561,516,1792,1062,369907,97.5759,36.2069,59.292,1087.961765,6.422321209,19,31
1897,1897,20,1,2,1,1162.560009,0.697888154,0.356772821,0.511217763,4.290316615,6.147570477,12.02534599,1328.553504,19,1057.087766,249.2993494,446,1753,1015,397465,116.85,14.5603,74.015,1057.087766,6.819671886,20,31
1898,1898,21,1,2,1,1071.606381,0.806030076,0.404328192,0.501629162,4.802399828,5.958090117,11.87747955,1423.568216,19,945.8978102,177.2067809,525,1453,929,388764,65.9159,37.6673,60.1625,945.8978102,6.978518346,21,31
1899,1899,22,1,2,1,1063.487716,0.618582194,0.333333249,0.538866544,4.514988753,7.298931003,13.54496968,1869.745849,19,943.0438095,160.6215978,504,1433,952,495098,71.2333,9.45192,64.9475,943.0438095,7.642427418,22,31
1900,1900,23,1,2,1,942.053259,0.561864184,0.376330349,0.66978882,4.242852002,7.551383637,11.27427543,1513.079221,19,834.626703,197.0963251,378,1453,817,306308,51.7836,1.88381,58.9245,834.626703,7.121820433,23,42
1901,1901,24,1,2,1,991.9821974,0.745714109,0.529562881,0.710141963,4.981940424,6.680764603,9.407646571,1311.57854,19,891.3376289,195.8492853,401,1666,903,345839,17.229,49.6889,51.331,891.3376289,6.790502252,24,31
1902,1902,25,1,2,1,1177.790557,0.857846013,0.33357953,0.38885712,4.242852316,4.945936978,12.7191627,1118.030434,19,1011.802632,185.8310933,550,1476,1012,307588,2.57222,56.2858,56.588,1011.802632,6.438553945,25,31
1903,1903,26,1,2,1,1216.316898,0.645230658,0.344032998,0.533193818,4.242848124,6.575707577,12.33267782,1441.272079,19,1028.274463,278.0634305,350,2057,1001,430847,121.724,57.9947,73.1205,1028.274463,7.007328132,26,31
1904,1904,27,1,2,1,1115.191442,0.880758182,0.392980495,0.446184325,4.713859955,5.352047874,11.99514994,1267.625467,19,975.5106383,249.8348359,393,1719,951,366792,132.927,48.7477,71.8855,975.5106383,6.713785299,27,31
1905,1905,28,1,2,1,1293.064896,0.782939447,0.369487008,0.471922841,4.428540145,5.656299681,11.9856451,1257.601423,19,1066.337802,273.7256074,479,1934,1019,397744,110.043,64.6224,61.8085,1066.337802,6.696041505,28,31
1906,1906,29,1,2,1,1142.615885,0.624885059,0.437840654,0.700673904,4.296043154,6.874933383,9.811887297,1213.887082,19,1009.513736,259.6781486,439,1807,1002,367463,100.775,51.309,63.2865,1009.513736,6.617539773,29,31
1907,1907,30,1,2,1,983.1099015,0.732372013,0.395918424,0.540597424,4.699246302,6.416474439,11.86922866,1499.117875,19,899.1828704,270.6085886,344,1971,866,388447,140.443,69.1831,76.376,899.1828704,7.09984811,30,31
1908,1908,31,1,2,1,1228.278876,0.754679261,0.428447408,0.567721189,4.582587313,6.072231671,10.6957989,1246.697014,19,1080.694823,259.1103623,387,1708,1083,396615,114.935,37.6853,61.068,1080.694823,6.676631955,31,31
1909,1909,32,1,2,1,1054.448861,0.705824204,0.359779969,0.50973028,4.242853666,6.011204551,11.79291243,1259.880177,19,914.6135693,238.6640107,435,1641,900,310054,131.185,3.31484,76.7325,914.6135693,6.700083439,32,35
1910,1910,33,1,2,1,1206.279816,0.717315172,0.386415746,0.5386973,4.242857571,5.914914026,10.9800328,1154.248015,19,1071.867647,229.3850767,504,1812,1074,364435,98.5551,83.2615,58.4295,1071.867647,6.507340156,33,31
1911,1911,34,1,2,1,1106.190071,0.835190783,0.388202654,0.464807157,4.691465518,5.617238136,12.08509389,1334.043534,19,983.2671756,157.7017088,584,1360,979,386424,56.2203,18.8703,55.999,983.2671756,6.829052702,34,31
1912,1912,35,1,2,1,1111.660347,0.737481877,0.404661467,0.548706998,4.491667834,6.090546732,11.09981603,1271.94491,19,968.4574468,206.4360519,468,1564,957,364140,49.1502,31.9901,55.173,968.4574468,6.721402412,35,31
1913,1913,36,1,2,1,906.3133431,1,0.425617129,0.425617129,4.242850992,4.242850992,9.968703566,751.6970581,19,763.4692737,217.8876963,311,1245,798,136661,100.014,1.30363,63.4185,763.4692737,5.640506193,36,33
1914,1914,37,1,2,1,1142.82245,0.725851371,0.333333475,0.459231033,4.300477146,5.924735169,12.90142595,1376.930151,19,986.0659898,214.2482228,371,1549,968,388510,86.784,6.93438,59.3485,986.0659898,6.901461986,37,31
1915,1915,128,1,2,1,571.7901007,0.869343173,0.516013328,0.593566896,6.843392802,7.871911824,13.26204659,2992.614997,19,535.145679,50.22287545,373,670,534,433468,39.8178,70.6015,99.6475,535.145679,8.939654742,38,62
1916,1916,39,1,2,1,1066.462608,0.823796168,0.420762743,0.510760743,4.685332005,5.68748944,11.13533002,1242.947188,19,960.4054795,236.4735888,437,1808,949,350548,93.0734,95.4865,56.4865,960.4054795,6.669931222,39,26
1917,1917,40,1,2,1,1105.980322,0.839704886,0.333333629,0.396965214,4.714058707,5.613946981,14.14216357,1567.717329,19,996.9910314,186.542172,432,1498,980,444658,53.7762,56.4983,61.3255,996.9910314,7.206533058,40,31
1918,1918,41,1,2,1,1149.408587,0.89428548,0.410766448,0.459323625,4.885615973,5.463150283,11.89390223,1329.766684,19,1004.52231,199.9643722,486,1530,971,382723,68.7589,57.0079,55.585,1004.52231,6.821747067,41,31
1919,1919,42,1,2,1,1334.031967,0.923146305,0.554561874,0.60073021,5.037563998,5.456950832,9.083862837,1045.995448,19,1086.935185,350.5432919,479,2057,1002,352167,125.802,28.6062,75.2935,1086.935185,6.297193837,42,31
1920,1920,44,1,2,1,1047.49584,0.776924129,0.382797268,0.492708687,4.825739954,6.211340047,12.60651619,1582.825056,19,941.8329621,155.8163015,573,1489,936,422883,48.1778,71.5424,51.5065,941.8329621,7.22960832,44,31
